"uuid","title","date_published_at","date_updated_at","section","authors","link","location","content"
"55b35a99-ea93-4ae3-8acb-4af582a4f180","Nu er de på vej: Bussen med flygtninge er nu kørt fra Krakow",2022-03-03 12:10:53,2022-03-03 12:10:53,"Krig i Ukraine","Joachim Næshave","https://www.tv2fyn.dk/fyn/nu-er-de-paa-vej-bussen-med-flygtninge-er-nu-koert-fra-krakow","Fyn","Den skulle være kørt onsdag aften, men blev forsinket af regler i Polen, der betød, at flygtninge registreret i landet, ikke bare må samles op af almindelige personer og køres til Danmark.&nbsp; Men nu er bussen med flygtninge altså så småt på vej mod Danmark.Natten er blevet brugt på at finde 20-30 ukrainere, som ikke allerede er registreret som flygtninge i Polen. Og det er nu lykkes.&nbsp; De mange flygtninge er samlet op på banegården i den polske by Krakow, hvor terminalen er fyldt med mennesker, der prøver at finde hoved og hale i situationen.&nbsp;Ifølge TV2 Fyns reporter Frederik Zeuner er der konstant nye flygtninge, der dukker op for at finde information om at komme videre eller blive registreret som flygtninge i Polen.&nbsp;Det vurderes at op mod 675.000 mennesker på nuværende tidspunkt er flygtet fra Ukraine og ind i Polen, Rumænien, Slovakiet, Moldova og Ungarn.&nbsp;"
"0433a8e1-f97b-49bd-a969-9b85db218d61","Gitte om kaotiske tilstande i Krakow: - Jeg vil have folk med hjem",2022-03-03 11:54:24,2022-03-03 11:54:24,"Krig i Ukraine","Mikkel Skov Svendsen","https://www.tv2fyn.dk/fyn/gitte-om-kaotiske-tilstande-i-krakow-jeg-vil-have-folk-med-hjem","Fyn","Frustrationen og trætheden kan ses i Gitte Juls ansigt. Hun står på banegården i Krakow, hvor hun med hjælp fra en tolk forsøger at få folk med ombord på den bus, hun sammen med en anden buschauffør er kørt fra Odense til Krakow med, for at hente flygtede ukrainere hjem til Fyn.Onsdag fik hun at vide, at de ikke måtte tage de ukrainske flygtninge med til Fyn, de havde planlagt, fordi polske regler angiveligt forbyder almindelige mennesker at tage flygtningene med til Danmark, hvis de er registreret som flygtninge i Polen. I stedet har hun sammen med den anden chauffør arbejdet på at fylde bussen op med andre ukrainere, der er parate til at tage med til Fyn. Men arbejdet har ikke været så lige til.Hvordan går det?- Det går ikke særlig godt. Det er virkelig frustrerende, at den polske regering har spændt ben for, at vi kan tage de her flygtninge med hjem. Jeg står her og kan risikere at blive arresteret og ikke komme med hjem til Danmark, men jeg er nået til det punkt, hvor jeg er ligeglad. Jeg er fuldstændig ligeglad. Jeg arbejder alene nu. Jeg vil have folk med hjem, siger Gitte Jul med blanke øjne. Det betyder altGitte er fast besluttet på, at turen til Polen ikke skal have været forgæves, så hun arbejder indtil sidste øjeblik på at få ukrainere med over i hendes bus.Hvad betyder det for dig, at få flygtninge med hjem? - Det betyder alt for mig nu. Jeg er gået udenom bevar Ukraine og alle de forskellige andre, der har lovet at hjælpe mig. Jeg vil selv nu. Der er heldigvis folk, der er på vej over til bussen, men jeg fortsætter.TV 2 Fyn har en reporter og en fotograf i Polen, og de beretter om kaotiske tilstande på banegården i Krakow, hvor forvirringen om, hvor man skal søge hen er vokset fra onsdag til torsdag.Hør Frederik Zeuners beretning i videoen under artiklen."
"d6cd3bff-b0ff-47b9-aaa2-0b7af53c785f","Heindahl forlader russisk klub øjeblikkeligt",2022-03-03 10:48:39,2022-03-03 10:48:39,"Sport","Søren Stjerne Schmidt","https://www.tv2fyn.dk/tv-2-sport/heindahl-forlader-russisk-klub-oejeblikkeligt","Fyn","Hun er løbet ind på det russiske halgulv for sidste gang.Den fynske håndboldstjerne Kathrine Heindahl har spillet sin sidste kamp for CSKA Moskva, efter hun har fået sin kontrakt ophævet øjeblikkeligt. Det skriver klubben på sin hjemmeside.- Jeg glemmer aldrig min tid i CSKA, og de vil altid forblive i mit hjerte. - Der er en fantastisk atmosfære i klubben, og jeg har haft det godt på holdet. Først og fremmest husker jeg sejren i det russiske mesterskab og vores optræden i Final 4 i Champions League. Disse kampe var uforglemmelige.- Jeg vil gerne takke vores fans for støtten og sige tak for den fantastiske atmosfære i hallen.TV 2 SPORT forsøger at få en kommentar fra Heindahl.- En speciel situationCSKA Moskva giver ikke en nærmere forklaring på sin hjemmeside. Dog har den danske stregspiller tidligere på ugen sagt, at hun er i ""en speciel situation"" på grund af Ruslands invasion af Ukraine.Heindahl forklarede mandag, at hun havde en returbillet til Rusland søndag. Det tyder dog på, at hun ikke får brug for den. Hun kunne heller ikke svare klart på, om hun havde lyst til at komme retur.- Hmm… Det er svært at sige lige nu. Det har jeg ikke de store kommentarer til. Det er en speciel situation, og det er også nyt for mig. Så det har jeg en dialog med de mennesker, jeg er tættest på, med.Hun var rejst til Danmark, inden invasionen af Ukraine tog fart.Heindahl kom til klubben i sommeren 2020. Hendes kontrakt udløb til sommer, hvorefter hun fortsætter i Team Esbjerg.Kathrine Heindahl er den første danske sportsudøver, der bliver løst fra en kontrakt med en russisk klub efter invasionen af Ukraine.basketballspilleren Gabriel ""Iffe"" Lundberg spiller ligeledes for CSKA Moskva. Han er rejst hjem til Danmark, men er fortsat på kontrakt med den russiske klub. Fodboldspillerne Anders Dreyer og Oliver Abildgaard er fortsat i Kazan."
"6a4ec3aa-e4b2-416f-81d0-b354e3a6319d","Har nu meldt sig selv: Politiet efterlyste gerningsmand for vold mod dreng",2022-03-03 09:58:50,2022-03-03 09:58:50,"112","Søren Stjerne Schmidt","https://www.tv2fyn.dk/nyborg/har-nu-meldt-sig-selv-politiet-efterlyste-gerningsmand-for-vold-mod-dreng","Nyborg","Fyns Politi efterlyste torsdag formiddag gerningsmanden til en voldsepisode, hvor en mand umiddelbart ganske umotiveret slog en dreng i hovedet.Efter politiet meldte efterlysningen ud på sociale medier og i pressen, har den formodede gerningsmand meldt sig selv.&nbsp;Det skriver politiet på Twitter. Hændelsen skete den 15. februar klokken 19.10 på Lille Svanedam i Nyborg.Foran sine forældre blev drengen slået i ansigtet af en gerningsmand foran drengens forældre og en kammerat. Gerningsmanden forlod efterfølgende stedet ad Svanedamsgade i retning mod Kronprinsensgade. Fyns Politi har skaffet billeder fra videoovervågning fra Rema 1000 på Svaneparken, da politiet ud fra efterforskningen har en kraftig formodning om, at gerningsmanden har handlet der fem minutter før voldsepisoden.Har du set overfaldet, eller har du viden om episoden, vil Fyns Politi meget gerne høre fra dig.&nbsp; Oplysninger i sagen kan gives til Fyns Politi på telefon 114 eller på mail: fyn@politi.dk.&nbsp;"
"f4577d34-71b1-468c-9f45-88b34f4f4825","Efter problemer med at få ukrainere ud af Polen: Bus med flygtninge kører mod Fyn torsdag",2022-03-03 07:42:50,2022-03-03 07:42:50,"Krig i Ukraine","Mikkel Skov Svendsen","https://www.tv2fyn.dk/fyn/efter-problemer-med-at-faa-ukrainere-ud-af-polen-bus-med-flygtninge-koerer-mod-fyn-torsdag","Fyn","Tirsdag kørte en bus fra Fyn til Krakow i Polen for at hente ukrainske flygtninge med tilbage tilbage til Fyn.Det var planen, at bussen omkring klokken 20 onsdag aften skulle køre tilbage mod Fyn med 40 flygtninge fra det krigshærgede Ukraine.De ukrainske flygtninge, der var registreret på banegården i Krakow, fik imidlertid ikke lov til at komme med bussen tilbage til Fyn.Ifølge TV 2 Fyns reporter Frederik Zeuner, der er med i Polen, skyldes den beslutning indførelsen af nogle nye, polske regler.&nbsp; buschaufførerne har gennem deres nødhjælpskoordinator fået at vide, at ukrainske flygtninge, der er registreret som flygtninge i Polen, ikke bare må samles op af almindelige personer og køres til Danmark, fortæller Frederik Zeuner.Natten brugt på at finde andreDe to buschauffører har brugt natten til torsdag på at finde andre ukrainere, der kan tage med tilbage til Fyn i stedet. Det er lykkedes dem at finde 20-30 flygtninge, som efter planen begynder at ankomme til den fynske bus fra klokken 10 torsdag formiddag. Chaufførerne ved stadig ikke, om de ender med at fylde bussen helt, men der kommer i hvert fald en del familier med.&nbsp;Når de ankommer til bussen senere torsdag, får de alle sammen tildelt et såkaldt familienummer, så de allerede er fordelt hos de folk, der er klar til at huse dem, når de ankommer til Fyn.Bussen forventes at være tilbage på Fyn i løbet af natten eller tidligt fredag morgen."
"bb062e43-d6db-4005-aaae-3e08acd6a900","Tåge bliver afløst af solskin",2022-03-03 06:22:54,2022-03-03 06:22:54,"Vejr","Mikkel Skov Svendsen","https://www.tv2fyn.dk/fyn/taage-bliver-afloest-af-solskin","Fyn","Natten har budt på temperaturer, der har ligget lige omkring frysepunktet, og torsdag morgen, hvor der ikke er særlig meget vind, kan der ligge tåge flere steder henover Fyn.Den kan godt genere lidt for solen, der ikke rigtig bryder igennem, før morgenen kommer ordentligt i gang.Til gengæld vil der være masser af plads til solen i løbet af eftermiddagstimerne, der vil være færre og færre skyer, og så ser det rigtig fint ud med blå himmel og solskin.Der vil ikke være nogen nævneværdig vind, og temperaturene vil lige omkring 5-6 grader de fleste steder."
"0b8b7fea-1e41-4438-9ba8-45dc01251413","Miljøvenlige lastbiler i Odense: - Vi bidrager gerne til en renere midtby",2022-03-03 05:45:35,2022-03-03 05:45:35,"Miljø","Mathilde Vanilla Nørager Glerup","https://www.tv2fyn.dk/odense/miljoevenlige-lastbiler-i-odense-vi-bidrager-gerne-til-en-renere-midtby","Odense","Hvis Danmark skal nå klimamålet om at reducere udledningen af drivhusgasser med 70 procent inden 2030, skal der ske noget.&nbsp;For at bidrage til den grønne omstilling har Danske Fragtmænd derfor valgt, at skifte til den mere bæredygtige HVO-diesel. Med den nye type brændstof sparer de miljøet for 300 tons CO2 om året.&nbsp;Men hvad der er sparet, er ikke tjent. Prisen på brændstoffet til de CO2 neutrale lastbiler koster 25 procent mere end konventionel dieselolie.&nbsp;- Lastbilerne kører ikke særlig langt på en liter dieselolie og vores brændstofforbrug er højt. Så det er en øget omkostning på driften, forklarer Michael Mertov, driftsdirektør hos Peder Olsen &amp; Søn. Danske Fragtmænd, der er Danmarks største nationale stykgodsdistributør, ser det som en selvfølgelighed, at de skal tage ansvar og bidrager gerne til den grønne omstilling, selvom det har en øget omkostning.&nbsp;- Som en af de store i branchen bør vi tage del i den grønne omstilling. Vi kører inde i centrum, vi har valgt at køre ind i midtbyen og vi vil gerne bidrage til at gøre midtbyen renere, siger Michael Mertov. En dyr fornøjelse&nbsp;&nbsp;De CO2 neutrale lastbiler er blevet indsat i de fire største byer, hvor Danske Fragtmænd i forvejen kører med el-lastbiler. Ligesom den bæredygtige brændstof, er el-lastbilerne en dyr fornøjelse. En el-lastbil koster cirka fire gange så meget som en almindelig lastbil, og det ville derfor gå udover prisen, hvis de skulle ud på længere ture.&nbsp;- Det er meget dyrt at etablere, hvis vi både skal trække strøm ind og lave specielle tankanlæg til HVO-diesel eller naturgas. Vi skal selv finansiere det og det har vi ikke råd til, siger Michael Mertov.&nbsp;Vognmandsbranchen kan ikke finansiere den grønne omstilling alene. Derfor håber de ved Danske Fragtmænd, at der snart kommer noget politisk fokus på transportsektoren, så Danmark måske kan nå at leve op til klimamålet for 2030.&nbsp;"
"0a912f44-2e0f-44ef-ab98-406e43b57c7e","Odense støtter sin krigsplagede venskabsby: Kongens Have bliver Kyivs Have",2022-03-03 05:03:47,2022-03-03 05:03:47,"Krig i Ukraine","Mikkel Skov Svendsen","https://www.tv2fyn.dk/odense/odense-stoetter-sin-krigsplagede-venskabsby-kongens-have-bliver-kyivs-have","Odense","Odense Kommune har for tiden omdøbt Kongens Have til Kyivs have for, at vise støtte til det krigsplagede land.Haven kommer nu til at lyse i Ukrainske farver, ligesom det Ukrainske flag også bliver hejst der. - Vi har besluttet, at i hele marts måned kommer haven til at hedde Kyivs Have som en hilsen til vores ukrainske venskabsby, som er under belejring nærmest, og hvor krigen jo er så tæt på det ukrainske folk. Derfor vil vi gerne sætte fokus på det, vi vil gerne samle penge ind, siger by- og kulturrådmand Søren Windell (K). Odense kommune gået sammen med det lokale Røde Kors om en indsamling til ofrene for krigen.- Der er stor nød. Der er stakler, der ligger på hospitalet, hvor man er ved at løbe tør for medicin og ilt og alt det der. Så der skal mange penge til, siger den lokale formand for Røde Kors i Odense Gerda Madsen. Gerda Madsen opfordrer desuden til, at man sender penge til Røde Kors i stedet for at donere tøj.- De har slet ikke brug for alt det tøj derovre, så det kan man i stedet aflevere i vores butikker, så vi kan sælge det og lave det om til penge, siger hun.206.000 kroner eller mere er måletI forbindelse med indsamlingen har man sat et beløb, man håber at nå, nemlig 206.000 kroner. Men man må hjertens gerne donere mere, siger Søren Windell.- Når vi har sat beløbet til 206.000 kroner, er det jo fordi det er vores indbyggertal her i Odense. Når vi en million eller mere, ville det jo være rigtig dejligt. Der er jo mange indsamlinger i gang og organisationer, der gør noget, siger rådmanden og tilføjer: - Vi vil gerne gøre alt hvad vi kan for at gøre opmærksom på den situation, der er i Ukraine nu, og gerne vise en solidaritet med det ukrainske folk og i særdeleshed med vores venskabsby Kyiv.blå og gule bånd skal gerne fylde haven opFor hver gang man betaler 100 kroner, vil der blive sat et blå eller gult bånd op på et af træerne i Kyivs Have.- Så vil der være frivillige fra Røde Kors, der hver dag klokken 17 kommer og sætter de bånd op, der nu er købt på det tidspunkt.- Jeg vil da håbe, at hele haven bliver blå og gul, og at alt bliver fyldt med bånd, siger Gerda Madsen.Man kan købe købe båndene via Mobil Pay nummeret 38 409."
"dbe5344a-669a-438c-bc75-f4124ef73d02","Troels er klar til at huse ukrainske flygtninge: - Det mest frygtelige, jeg kender, er krig",2022-03-02 21:18:19,2022-03-02 21:18:19,"Krig i Ukraine","Mikkel Skov Svendsen","https://www.tv2fyn.dk/assens/troels-er-klar-til-at-huse-ukrainske-flygtninge-det-mest-frygtelige-jeg-kender-er-krig","Assens","Nogle flytter ting ud af deres hjem, for at give dem til ukrainske flygtninge. Andre flytter ting rundt i deres hjem, for at give plads til flygtningene i stedet.Troels Møller-Jørgensen fra Haarby er en af mange fynboer, der lige nu tilbyder plads i sit hjem til flygtninge.Han bor alene og har masser af plads, så han mener, det er det rigtig e at gøre.- Det mest frygtelige, jeg kender, er krig. Det er jo tit uskyldige mennesker, der kommer galt afsted, og så føler man simpelthen trang til at hjælpe, siger Troels Møller-Jørgensen.Tilbyder mere end bare huslyDet er ikke kun husly, Troels Møller-Jørgensen tilbyder. For som skolelærer på en specialskole i Odense har han en anden erfaring at trække på.- Jeg arbejder selv på en institution og er vant til at arbejde med elever, der er udsatte. Jeg er selvfølgelig ikke psykolog eller deslige, men der kan man igen være behjælpelig med at formidle kontakten, siger han.Troels Møller-Jørgensen forestiller sig ikke, at alting bare vil forløbe problemfrit. - Sproget er selvfølgelig en barriere, det er det. Det må jeg erkende. Og nu bor vi selvfølgelig ude på landet, så der kunne være noget transport også.Men Troels Møller-Jørgensen er parat til at gøre, hvad der skal til, for at de ukrainske flygtninge falder til. Også hvis der bliver tale om et langvarigt ophold.- Teoretisk set har jeg ingen grænse. De kunne bo her et par måneder, det kunne også være halve eller hele år. Jeg har ikke tænkt mig at flytte, og hvis de befinder sig godt og vi finder ud af det sammen, kunne de være her over flere år for den sags skyld, siger han.Tesfaye håber på hastelov for ukrainske flygtningeSom reglerne er i dag, vil ukrainere der kommer til Danmark kunne være her i 90 dage. Her er det deres eget ansvar at sørge for mad, et sted at bo og en forsikring, så de for eksempel kan få lægehjælp. Vælger en ukrainer derimod at søge om asyl i Danmark, skal de som udgangspunkt bo på et asylcenter, hvor de udover kost og logi blandt andet også vil få adgang til sundhedsydelser. Men nu lægger udlændinge- og integrationsminister Mattias Tesfaye (S) op til en en særlov, der skal give ukrainerne hurtigere adgang til det danske samfund.- Far og mor skal have mulighed for at arbejde. børnene skal kunne komme i skole eller børnehave. Kommunerne skal hjælpe med at finde et sted, hvor folk kan bo, og hvis ikke man kan få et arbejde, har man adgang til de danske sociale ydelser. Det er det, der er min drøm, og det skal jeg diskutere med Folketinget på fredag, siger Tesfaye og fortsætter. - Og hvis der bliver enighed omkring det, og vi kan få det hastebehandlet, vil man inden for ganske få uger se, at lovgivningen er på plads. Og i stedet for at folk skal sidde på asylcentrene i lang tid, vil de kunne komme ud på det danske arbejdsmarked og bidrage til vores samfund inden for ganske kort tid."
"8c38c011-d8db-4d06-94e9-03d3cc5a56dd","Assens er klar til at hjælpe flygtninge: - Det er helt utilgiveligt, og vi står klar til at hjælpe",2022-03-02 20:45:55,2022-03-02 20:45:55,"Krig i Ukraine","Julie Schuster Lapp","https://www.tv2fyn.dk/assens/assens-er-klar-til-at-hjaelpe-flygtninge-det-er-helt-utilgiveligt-og-vi-staar-klar-til-at-hjaelpe","Assens","I Assens Kommune ser man triste til, mens ukrainere må flygte fra deres hjemland. Derfor står kommunen nu klar med flere tiltag, der skal sikre en god og koordineret hjælp til både herboende og kommende ukrainere.Det skriver Assens Kommune i en pressemeddelelse. - Det er en frygtelig situation, som ukrainerne står i. Jeg føler dybt med både de mennesker, der lige nu kæmper med livet som indsats, de mennesker der er på flugt og de mennesker, som er bekymret for deres pårørende, siger borgmester, Søren Steen Andersen (V).Indkvartering af ukrainereKommunen har planer om at skyde blå og gule farver op på Assens Rådhus, ligesom der vil blive flaget med det ukrainske flag i byrådssalen. Og så har kommunen været i gang med afsøge, hvilke ejendomme, der kan tages i brug i forbindelse med indkvartering af ukrainere, der søger asyl. De ukrainere, der har behov for akut og kortvarig ophold i landet er der brug for private hjem til. Derfor kan man registrere sig på kommunens hjemmeside, hvis man ønsker at hjælpe med indkvartering.- Assens Kommune ønsker selvfølgelig at hjælpe med alt det, vi kan, Men vi er udfordrede af, at kommunerne på nuværende tidspunkt ikke må hjælpe med logi og kost i den nuværende situation, siger Finn G. Johannsen, der er kommunaldirektør i Assens Kommune. Lige nu arbejder Kommunernes Landsforerning (KL) på lovhjemmel, så kommunerne får flere handlemuligheder til at hjælpe ofrene af krigen.Der bor i omegnen af 160 ukrainere i Assens Kommune, og dem vil kommunen gerne række ud til.- Vi vil spørge ind til, hvordan vi bedst muligt kan hjælpe dem og deres netværk, og hvilke behov, de har i den nuværende situation. Herefter vil vi understøtte og hjælpe inden for de rammer, vi har at arbejde under, fortæller Finn G. Johannsen."
"754d2b44-9d62-4fe0-8e19-f72d95bbaad8","Konservative: Ukrainske flygtninge skal tilbydes arbejde med det samme",2022-03-02 20:25:24,2022-03-02 20:25:24,"Krig i Ukraine","Martin Christian Dreyer","https://www.tv2fyn.dk/odense/konservative-ukrainske-flygtninge-skal-tilbydes-arbejde-med-det-samme","Odense","Over en halv million mennesker er allerede flygtet fra krigen i Ukraine. Den store flygtningestrøm forventes også at ramme Danmark i de kommende uger og måneder.&nbsp;Og når det sker, skal de tilbydes arbejde med det samme.&nbsp;Det mener Konservative i Odense.&nbsp;- Vi skal have de ukrainske flygtninge, der kommer herop, på arbejdsmarkedet allerede fra dag et, siger Joachim Hoffmann-Petersen (K), der er byrådsmedlem. I Danmark forventer man, at man kommer til at tage imod omkring 20.000 ukrainske flygtninge. De kan være med til at afhjælpe den store mangel på arbejdskraft, erhvervslivet lige nu oplever, mener Konservative.&nbsp;- Virksomhederne på Fyn skriger jo på arbejdskraft, og det kan det her hjælpe lidt til med. Der er en hel del virksomheder, som godt kunne bruge nogle nogle ukrainske medarbejdere, siger Joachim Hoffmann-Petersen.&nbsp;beskæftigelsesrådmand i Odense, Christoffer Lilleholt (V), er enig i, at der skal findes arbejde til ukrainerne, men der er andre ting, der kommer før, mener han.- I første omgang, så mener jeg, at vi skal have et kig på de mennesker, der kommer og kigge på, hvad det er for en situation, de kommer fra. Det er kvinder og børn formentlig, som har efterladt deres mænd og deres brødre i et land, der er i krig. Derfor skal de have lov til at lande, og vi skal finde bolig til dem og finde ud af, hvad de egentlig har lyst til, og hvor lang tid de regner med at blive her, siger han.&nbsp;Sæt i gang&nbsp;Spørger man virksomhederne, er de klar til at tage imod ukrainerne. Onsdag meldte Foreningen af små og mellemstore virksomheder i Danmark ud, at to ud af tre medlemmer er positive over for at ansætte ukrainske flygtninge. Joachim Hoffmann-Petersen mener, man allerede nu skal kigge på, hvordan virksomhederne i Odense stiller sig.&nbsp;- Forvaltningen skal i gang med at forberede sig på at der kommer rigtig mange ukrainske flygtninge, og det vil sige, de skal tale med virksomhederne om, hvor der er ledige jobs. De skal tale med erhvervsskolerne omkring visse uddannelser, for eksempel uddannede chauffører, siger han.&nbsp;Skrappe reglerDa Ukraine ikke er medlem af EU, er den såkaldte beløbsordning en af måderne, ukrainere kan få tilladelse til at være i Danmark.&nbsp;- Der vil gælde nogle ret skrappe regler for at kunne komme ind og arbejde, og derfor forventer vi, at man fra Christiansborg relativt hurtigt vil lave en særlov, der gør, at de kan komme i arbejde nemmere, siger Christoffer Lilleholt.For at få tilladelse via beløbsordningen kræver det, at man tjener over 448.000 kroner om året.&nbsp;&nbsp;- Som det ser ud lige nu, så kan de gå ind i landbrugssektoren, og så vil de også kunne arbejde hvis de tjener over et vist beløb men der er nok relativt få af de ukrainere, der kommer hertil, som vil kunne tjene over det beløb."
"6e62b290-3c59-4ade-8058-f04c41dd0093","Odenseaner vil hjælpe flygtninge hjem - men kan ikke få lov",2022-03-02 19:53:39,2022-03-02 19:53:39,"Krig i Ukraine","Julie Schuster Lapp","https://www.tv2fyn.dk/fyn/odenseaner-vil-hjaelpe-flygtninge-hjem-men-kan-ikke-faa-lov","Fyn","Mandag morgen klokken 10.00 satte Karsten Kæmpe fra Odense sig i sin bil og drønede mod grænsen mellem Polen og Ukraine. Med sig i bilen havde han barnesæder, soveposer, tøj, bamser, dyner og madrasser.- bilen var proppet med ting fra venner og bekendte på hele Fyn, som de havde doneret fra søndag aften til mandag morgen, siger Karsten Kæmpe, der havde ringet til sin chef og bedt om fri hele ugen for at kunne hjælpe i det østeuropæiske land. Med indholdet fra bilen afleveret til de ukrainske flygtninge, ville odenseaneren gerne fylde bilen med flygtninge på turen tilbage til Fyn, men det blev straks et større problem.- Vi kan ikke skaffe nogen, der kan tage med, siger han fra banegården i Kraków, hvor et flygtningecenter er blevet oprettet.Nye regler i PolenForklaringen på, at ingen ukrainske flygtninge har taget imod tilbuddet om at køre med til Danmark og komme væk fra krigen er muligvis kommet fra Polen natten til onsdag.Ifølge TV 2 Fyns reporter Frederik Zeuner, der befinder sig i&nbsp;Kraków, har den polske regering nemlig ændret reglerne, så flygtninge, der er blevet registreret på et flygtningecenter, ikke kan tage videre, for eksempel med til Danmark. Karsten Kæmpe har oplevet det kaos, der udspillede sig ved grænsen mellem Polen og Ukraine. Nu vil han forsøge at køre cirka 290 kilometer nordpå til hovedstaden&nbsp;Warsawa, hvor han håber at finde flygtninge, der kan køre med ham hjem til Odense.- Jeg har jo opnået mit mål, som var at hjælpe med at få alt over grænsen. Så finder jeg ikke nogen, må jeg køre hjem. Lige nu trækker jeg den lidt, jeg skal bare være hjemme lørdag, fortæller han."
"f5d04733-bf79-4ef9-9bd3-d46367fc26fe","Ukrainer om krigen: - Jeg håber, menneskeheden kan lære noget af det her",2022-03-02 19:03:44,2022-03-02 19:03:44,"Krig i Ukraine","Mikkel Skov Svendsen","https://www.tv2fyn.dk/fyn/ukrainer-om-krigen-jeg-haaber-menneskeheden-kan-laere-noget-af-det-her","Fyn","Vladislav Illien står med sin kone og lille søn på togstationen i Kraków, hvor masser af ukrainere kommer til, fordi de flygter fra krigshærgede områder.Det gælder også Vladislav Illien, der kommer fra det østlige Ukraine i en lille by tæt på Donetsk. - Overraskende nok er vores by stadig okay, selvom jeg vågnede til lyden af bomber, der eksploderede. Vores vinduer rystede, og min kone sagde til mig: Vi skal væk herfra, fortæller Vladislav Illien om sin flugt til Polen og fortsætter: -&nbsp;I løbet af få timer fik vi fat i vores naboer, en gravid kvinde, der også har et to-årigt barn. Så dem tog vi med hertil i min bil. Jeg forlod bilen et eller andet sted cirka 14 kilometer fra grænsen, men gudskelov har vi mødt mange gode mennesker undervejs.Vi kan kun være taknemmeligeVladislav Illien fortæller, at de har mødt en masse gode og hjælpende mennesker under deres flugt; både ukrainere, polakker og alle de andre fremmede nationer, der er mødt op for at hjælpe de ukrainske flygtninge.-&nbsp;Vi kan kun vise vores taknemmelighed, jeg kan kun være taknemmelig, og jeg håber, at at menneskeheden kan lære noget af det det her, siger han. Vladislav Illien er religiøs og håber, at budskabet om næstekærlighed vil stå klarere for folk, nu hvor krigen raser og tusinder af mennesker er i nød og på flugt:- Den eneste vej frem og det eneste håb er Jesus Kristus og de budskaber, han kom med. Det handler om tilgivelse og om at give til andre. Ikke bare om at kræve ind og være selvisk.- Hvis vi bare angrer vores synder og sig nej til vores selviske behov, kan vi ændre verden. Kærlighed ændrer verden. Og historien gentager sig selv. Hvorfor? Fordi vi bekæmper ondskab med ondskab. For pokker, det er bare så nyttesløst, ikke? Til Canada eller USA og tjene GudVladislav Illien er først og fremmest gladd for, at han og familien er sluppet sikkert ud af Ukraine.Han er selv vokset op uden en far, og det ønsker han ikke for sin søn. Og han ved endnu ikke, hvor familien skal hen.- Jeg er ikke sikker endnu. Jeg tænkte først på New Zealand, men der er ikke godt lige nu. Der er demonstrationer og regerninger gør en masse mennesker utilfredse der, har jeg hørt fra en ven, der bor der. - Jeg vil også gerne til Canada eller USA. Canada fordi det ligger langt væk fra alting og USA, fordi der ligger Elevation Church, og jeg vil gerne møde pastor Steven Furtick og sige til ham: Jeg vil tjene Gud, bare sig hvad jeg skal gøre.- Men det er ikke så vigtigt hvor. Så længe vi er i sikkerhed. Dybest set vil jeg gerne bare et sted hen, hvor jeg kan gøre nytte. Sammen med min kone og min lille søn."
