"uuid","title","date_published_at","date_updated_at","section","authors","link","location","content"
"1af1d368-2fcb-44bb-a89f-cc023910ee24","Gaspriser stiger markant: Ivan nåede at få fjernvarme i sit hus - og han er lettet",2022-03-08 14:47:31,2022-03-08 14:47:31,"Forbrug","Caroline Siegumfeldt","https://www.tv2fyn.dk/fyn/gaspriser-stiger-markant-ivan-naaede-at-faa-fjernvarme-i-sit-hus-og-han-er-lettet","Fyn","ivan storm hansen er gået fra panik til lettelse hjemmet i glamsbjerg har siden været opvarmet med naturgas men sidste år fik husstanden koblet huset på det lokale fjernvarmenet i stedet for vi havde snakket om fjernvarme i flere år fordi vi vidste godt at det lå i kortene på et tidspunkt vi har været heldige at vi fik muligheden for at få det siger ivan storm hansen der til daglig er ambulanceredder jeg sidder med en god fornemmelse halvdelen af husstandene på vejen hvor ivan storm hansen bor blev koblet til fjernvarme sidste år ingen billig affæremen det har ikke været nogen billig affære at få indført fjernvarmen et skift fra gas til fjernvarme har kostet ivan storm hansen omkring kroner alligevel er ambulanceredderen både glad og lettet over sin beslutning inden gaspriserne røg i vejret i europa mandag morgen de høje gaspriser kom helt bag på os og det har det jo gjort for alle på den måde har det været godt at vi gjorde det siger ivan storm hansen og fortsætter der var for og imod hele tiden men så i en tid hvor gaspriserne er steget så voldsomt så sidder man da med et lille smil trods alt ifølge fagekspert inden for energirenovering og huseftersyn bliver fjernvarme også nævnt som bedste alternativ til naturgas ovenpå de stigende gaspriser nogle fjernvarmeselskaber bruger dog fortsat gas som en del af deres opvarmningskilder de vil også være hårdt ramt af stigende gaspriser og det vil kunne mærkes i den anden ende hos forbrugeren lyder det gas på europas dagsordennetop spørgsmålet om et skift væk fra gas er ikke kun på fynboernes men på hele europas dagsorden tirsdag eftermiddag præsenterede eu kommissionen nemlig europas fremtidige plan om at reducere brugen af russisk gas her blev en af hovedlinjerne nemlig at foretage store investeringer i at omlægge til grøn energi eu har et mål om at reducere behovet for russisk gas med procent inden for et år i danmark er ambitionerne endnu højere danmark vil sågar være helt fri af russisk gas lød det fra statsminister mette frederiksen s på et pressemøde søndag til tv fortæller klima energi og forsyningsminister dan jørgensen s at eu s planer vil få stor betydning for danskerne fremadrettet danmark kommer nemlig til at stå over for en kæmpe omlægning til mere vedvarende energi forklarer dan jørgensen s opkald dagligt ivan storm hansens hus i glamsbjerg får leveret sin varme fra en lokal producent nemlig glambjerg haarby varmeværk her oplever man for øjeblikket dagligt mindst til opkald fra husejere der ønsker at skifte fra naturgas til fjernvarme fortæller bestyrelsesformanden for varmeværket de ringer fordi de gerne vil skifte til fjernvarme efter meldingen om de nye gaspriser men der er nok ventetid på fem til seks måneder på at få fjernvarme fordi vi har en enorm kø lige nu fortæller niels jørn lindeloff her på det lokale varmeværk forsøger man også at gøre sig uafhængig af gas derfor fyres der med træflis også kaldet biomasse som er hentet i lokalområdet uddyber bestyrelsesformanden i hjemmet i glamsbjerg er den stabile varme fra fjernvarmenettet og ikke mindst ro på prisen lige hvad ivan storm hansen har brug for i dagligdagen fortæller han jeg tænker at løsningen med fjernvarme er stabilt fremadrettet det giver en ro og vi kan jo allerede se på vores kontoregninger som vi har fået at det varmepriserne red ikke er noget som stiger voldsomt siger ivan storm hansen"
"bc0d33b8-6870-46c9-9c92-63c9df656a99","Person død efter drukneulykke",2022-03-08 13:21:54,2022-03-08 13:21:54,"112","Andreas Jarvel","https://www.tv2fyn.dk/middelfart/person-doed-efter-drukneulykke","Middelfart","en person er tirsdag eftermiddag død efter en drukneulykke i lillebælt ved den nye lillebæltsbro det skriver fyns politi på twitter politiet modtog anmeldelsen om en mulig drukneulykke kort før middag klokken en redningsperson blev sat i gang hvor både helikopter og både var involveret her blev en person fundet druknet som altså nu er erklæret død fyns politi skriver at der ikke umiddelbart er noget der tyder på at der er sket noget kriminelt politiet oplyser også at de pårørende er underrettet tv fyn har været i kontakt med fyns politi men de har ikke yderligere kommentarer til hændelsen"
"4c0b90e4-ab07-43da-9ed2-b3b16a31b311","Staten sælger enormt forsøgslandbrug på Fyn",2022-03-08 13:13:31,2022-03-08 13:13:31,"Samfund","Søren Stjerne Schmidt","https://www.tv2fyn.dk/fyn/staten-saelger-enormt-forsoegslandbrug-paa-fyn","Fyn","hvis du har millioner kroner der ligger og brænder i lommen kan du blive ejer af et enormt forsøgsgartneri med landbrugsjord på fyn det er statens ejendomsselskab freja ejendomme som tirsdag har sat jord og ejendomme på kirstinebjergvej til salg i alt er der i prospektet ejendomme og hektar jord hvilket svarer til fodboldbaner eller parcelhusgrunde på grunden der ligger ved årslev cirka kilometer syd for odense er der et bebygget erhvervsareal på cirka kvadratmeter de mange bygninger inkluderer udover administrationsbygninger flere laboratorier værkstedsbygninger maskinbygninger samt adskillige væksthuse ejendommen kommer fra bygningsstyrelsen og den har tidligere været anvendt af aarhus universitet til forskning i blandt andet afgrøder grøntsager og frugter under taget i de store drivhuse har aarhus universitet haft forsøgsgartneri hvor cirka ansatte har forsket i bæredygtighed inden for blandt andet frugt bær medicinplanter og prydplanter tidligere har også forskere og ph d studerende boet i de lejligheder der også findes på adressen vores fynske ejendom med hektar landbrugsjord har tidligere været anvendt til forsøgsgartneri og netop gartneri eller landbrug er da også nogle af de mange oplagte muligheder fremadrettet på denne store ejendom siger per kondrup der er salgschef i freja ejendomme ejendommen sælges i en budproces som varetages af horten advokatpartnerselskab i samarbejde med nordicals odense frist for at afgive bindende bud er den maj klokken den vejledende købesum for et ubetinget bud er fastsat til millioner kroner"
"4cd577e7-a313-406c-b9c0-cbb323623d7c","Eksperter tror på flere militære opgaver til Hjemmeværnet: - Deres image er ufortjent",2022-03-08 11:32:22,2022-03-08 11:32:22,"Samfund","Søren Stjerne Schmidt","https://www.tv2fyn.dk/fyn/eksperter-tror-paa-flere-militaere-opgaver-til-hjemmevaernet-deres-image-er-ufortjent","Fyn","antallet af fynboer der søger om optagelse i hjemmeværnet er lige nu seks gange højere end det plejer at være særligt efter eskaleringen af konflikten mellem ukraine og rusland er antallet af ansøgere steget ikke bare på fyn men over hele landet det viser en rundringning som dr har lavet på fyn er der flere som ifølge ulrich arensbach chef for hærhjemmeværnsdistrikt fyn ønsker at gøre noget for både dem selv og andre det gør en forskel for hvert enkelt menneske at have muligheden for at stille op og sige at tingene skal bringe mening og gøre en forskel nogen vælger at samle tøj ind nogen tager busser ned eller tage ukrainske flygtninge ind i deres hjem her er der nogen der vælger at sige at de stiller op for danmark også i bredere forstand end bare ukraine fordi de føler der er meget uro i europa nu siger ulrich arensbach til tv fyn billede på forsvarsviljende mange nye medlemmer kommer ikke bag på lars bangert struwe der er generalsekretær i den sikkerhedspolitiske tænketank atlantsammenslutningen ifølge ham har vi set samme mønster flere gange når der har været krig og krise i europa folk ser udviklingen i ukraine og er dybt bekymrede over om det kan ramme os det er en naturlig reaktion fra personer der er forsvarsorienterede at når det brænder på så melder man sig til hjemmeværnet siger lars bangert struwe for ham er den stigende tilslutning et billede på at der findes en forsvarsvilje i danmark og at rigtig mange mennesker bekymrer sig om situationen og om hvorvidt danmark kan forsvares på ordentlig vis hjemmeværnet er kæmpe bidragsydersøndag vedtog et flertal i folketinget at danmark hvert år fra skal bruge flere penge på forsvarsudgifterne indtil de i når op på to procent af bruttonationalproduktet bnp et mål der vil give en ekstraudgift på milliarder kroner om året samtidig med det økonomiske løft kommer sikkerhedssituationen i danmark i kølvandet på krigen i østeuropa med stor sandsynlighed også til at ændre hjemmeværnets opgavefokus fremover kommer vi i langt højere grad til at se hjemmeværnet løse militære kerneopgaver fremfor de civile opgaver de også har ansvaret for i disse måneder giver det virkelig god mening at melde sig til hjemmeværnet for det er ikke bare trafikkontrol ved en musikfestival men inden for den sikkerhedspolitiske ramme giver det mening og man kan bidrage vi kan jo se i ukraine at et hjemmeværn er i stand til at yde ret hård modstand mod en stormagt og hjemmeværnet har allerede i dag en række centrale opgaver i forbindelse med det man kan kalde territorialforsvaret af danmark forklarer lars bangert struwe det vurderer esben salling larsen der er underviser i nationale operationer ved forsvarsakademiet som varetager uddannelse af officerer samt forskning rådgivning og konsulentydelser inden for de militære kerneområder hjemmeværnet kommer til at blive anvendt til traditionelle militære kerneopgaver som egentlig har været deres opgave de sidste år for eksempel farvandsovervågning bevogtning og forskellige former for støtte hvor hjemmeværnet har været en kæmpe bidragsyder for at få det til at fungere siger esben salling larsen marinehjemmeværnets farvandsovervågning så vi et fynsk eksempel på i januar da marinehjemmeværnet måtte eskortere tre russiske landgangsfartøjer ud af fynsk farvand derudover yder også flyverhjemmeværnet allerede en stor indsats med at støtte flyvevåbnet med bevogtning uddannelse og andre former for støtte både i danmark såvel som udenlands som en del af nato samarbejdet har hjemmeværnets tre værn også vigtige opgaver hvis der kommer internationale styrker til danmark og til fyn hvis for eksempel britiske og amerikanske styrker kommer til danske havne og flyvepladser og derfra skal videre til måske polen eller baltikum er de områder naturlige krigsmål som skal beskyttes det er noget som hjemmeværnet træner og har som opgave hjemmeværnet har allerede og får nok i stigende grad også opgaver med at beskytte kritisk infrastruktur som for eksempel telefoncentraler og kraftvarmeværker de ting der får samfundet til at fungere siger lars bangert struwe ændret imageogså esben salling larsen fortæller at hjemmeværnet allerede i dag yder et stort og brugbart arbejde som bare ikke er så synligt derfor tror han også at udviklingen kan være med til at ændre hjemmeværnets image i den brede befolkning det kan man da håbe for hjemmeværnet har løst opgaven godt deres image er ufortjent når man ser på hvilke opgaver de har løst og kan løse for eksempel marinehjemmeværnet der hjælper søværnet med farvandsovervågning det er en kæmpe opgave de har løst hele tiden og de frivillige lægger mange timer for at løse den opgave for danmark så deres image som nogen der dirigerer trafik til cykelløb er ufortjent siger esben salling larsen han peger blandt andet på at hjemmeværnet er stærke i såkaldte hybridscenarier hvor truslerne er mange facetterede der kan hjemmeværnet på kort tid generere mange folk som frivilligt møder op og det kan give en enorm fleksibilitet og det er netop det som de trusler kræver hjemmeværnet har egenskaber som passer godt på den situation danmark står i lige nu med et trusselsbillede der både er konventionelt og hybridt altså kombineret med for eksempel cybertrusler så der er en stærk forankring i befolkning og frivillige slet ikke nogen dårlig ide siger esben salling larsen"
"112023dc-68b5-41c1-9b8d-c0b9d5fa2d3d","EU klar med plan for at blive uafhængig af russisk gas",2022-03-08 10:54:04,2022-03-08 10:54:04,"Forbrug","","https://www.tv2fyn.dk/tv-2/eu-klar-med-plan-for-at-blive-uafhaengig-af-russisk-gas","Fyn","krigen i ukraine har for alvor synliggjort hvor afhængig europa er af energi fra rusland og det skal der laves om på tirsdag eftermiddag præsenterer eu kommissionen således sin plan for hvordan europas behov for russisk gas kan reduceres mandag løftede formand ursula von der leyen sløret for hovedlinjerne i udspillet det indbefatter blandt andet at der skal foretages massive investeringer i at omlægge til grøn energi vi er nødt til at slippe af med afhængigheden af russisk gas olie og kul sagde ursula von der leyen ved et pressemøde tre hovedsøjlerkonkret vil eu reducere behovet for russisk gas med procent inden for et år det skal ske gennem særligt tre hovedsøjler fortalte ursula von der leyen andre leverandører rusland skal erstattes med andre leverandører som er mere pålidelige man vil hovedsageligt gå efter flydende naturgas som skal komme fra blandt andet usa qatar og australien derudover rørledningsgas som skal komme fra norge og nordafrika mere grøn energi den sorte energi skal omlægges til grøn og det betyder massive investeringer i vedvarende kilder som sol vind og brint mere effektiv udnyttelse energien skal udnyttes bedre og mere effektivt det omfatter eksempelvis renoveringer af bygninger og brug af kunstig intelligens til at optimere energisystemer grundlæggende en positiv tingifølge klima energi og forsyningsminister dan jørgensen s vil eu planen få meget stor betydning for danmark det skyldes først og fremmest at størstedelen af den gas danmark får nu kommer fra tyskland som får cirka halvdelen af sin gas fra rusland derudover er danmark en del af det europæiske energimarked på den måde er vi selvfølgelig meget påvirket af hvad der sker i europa siger dan jørgensen til tv konkret står danmark over for en kæmpe omlægning til mere vedvarende energi og det kræver både tid penge og ressourcer dan jørgensen uddyber dog at han grundlæggende ser det som en positiv ting at processen speedes op fordi det i sidste ende er godt for miljøet danmark vil være helt fripolitisk er der da også fuld opbakning til eu ønsket om at reducere afhængigheden af rusland faktisk ønsker danmark at gå endnu længere man vil være helt fri fra russisk gas det fortalte statsminister mette frederiksen s på et pressemøde søndag hvor hun præsenterede en aftale om styrkelse af det danske forsvar det er sagt før at energipolitik ikke bare er energipolitik det er i høj grad også blevet sikkerhedspolitik derfor har vi besluttet at danmark skal gøres uafhængig af russisk gas præcis hvornår målet skal nås vides ikke men dan jørgensen udtalte torsdag efter et møde i udenrigspolitisk nævn at forhåbningen er allerede til næste vinter torsdag og fredag samles eu stats og regeringschefer til et eu topmøde i versailles nær paris her skal energiplanen diskuteres"
"b83509de-5d50-43c6-a29c-3be0efa8ed88","Lokale gik sammen for at hjælpe - nu er lastbil fyldt med nødhjælp på vej til Ukraine",2022-03-08 09:09:41,2022-03-08 09:09:41,"Krig i Ukraine","Andreas Jarvel","https://www.tv2fyn.dk/assens/lokale-gik-sammen-for-at-hjaelpe-nu-er-lastbil-fyldt-med-noedhjaelp-paa-vej-til-ukraine","Assens","tirsdag morgen blev de sidste paller med nødhjælp fyldt i lastbilen og klokken kørte den fra assens og mod ukraine forud er gået flere dage hvor lokale virksomheder har arbejdet sammen så en lang række donationer der skal hjælpe ukrainerne kan gøre gavn i det krigshærgede østeuropæiske land vi har ikke fået andet end ja er ekstremt hurtigt det var uden tøven og med det samme fortæller kristine lawaetz lyngbo der er direktør i udvikling assens virksomhederne har doneret alt fra hygiejneprodukter til vand varmt tøj og meget mere det er også en vestfynsk virksomhed der har stillet lastbil og chauffør til rådighed udvikling assens har stået for koordinationen af indsamlingen men det var produktionsvirksomheden kiilto der blandet andet producerer håndsprit som fik idéen til at sende en lastbil med donationer til krigen i ukraine vi kan gøre merebo eriksen som er administrerende direktør i kiilto fik mange henvendelser fra private der ville høre om virksomheden ville donere sprit og sæbe vi kan gøre mere end det vi har som virksomhed virkelig mulighed for at hjælpe fordi vi producerer en del af de produkter der mangler så tog det ene det andet siger bo eriksen vi er stolte over at kunne hjælpe og føler at det er helt naturligt at hjælpe de her stakkels mennesker peter falck er vognmand og det er ham der har sørget for at en af hans lastbiler og ansatte tirsdag morgen satte kurs mod den grænsen mellem polen og ukraine han er også glad for at kunne bidrage til den ulykkelige situation det betyder meget det er mennesker der er kommet uforskyldt ud i nogle ting de ikke selv kan gøre ved siger vognmanden selvom det ikke er den slags ture hans firma plejer at køre så forventer peter falck ikke at der bliver de helt store udfordringer udover det sidste stykke inden grænsen vi har fået en kontaktperson på et lager hvor vi skal læsse af så må vi tage den lidt derfra som det kommer"
"3a613610-29ab-4f63-8c5a-6f38ca9eeb4c","Geder erstatter græsslåmaskiner i Nyborg",2022-03-08 05:19:36,2022-03-08 05:19:36,"Natur","Astrid Bitsch Petersen","https://www.tv2fyn.dk/nyborg/geder-erstatter-graesslaamaskiner-i-nyborg","Nyborg","gederne er nu kommet ud i deres indhegning i plantagen på knudshoved ved nyborg hvor de skal rydde brombærkrat fra skovbunden gederne er hegnet ind men det er muligt at komme helt tæt på dyrene gennem indgangspartier man skal tænke over at hvis dyrene ikke har lyst til at snakke med en så skal man ikke presse dem hvis man vælger at have sin hund med herind skal man have den tætgående på sig i snor der står også på indgangspartierne at gederne kan finde på at forsvare sig selv fordi de kan føle sig truet af rovdyr som eksempelvis en hund siger skov og naturforvalter hos nyborg kommune johanne bastiansen der er også mulighed for at gå uden om indhegningen og stadig få øje på gederne bark og brombærbuske gederne er sat ind på stejle skråninger og svært tilgængelige områder hvor arbejdstilsynet har vurderet at kommunens personale ikke kan slå græsset derfor overtager gederne nu arbejdet de er rigtig agile dyr der kan komme op på skråninger som kan være lidt svært for mandskab og maskiner at komme rundt på der regner vi med at de kan være en stor hjælp for os siger naturforvalteren i løbet at foråret og sommeren skal de spise sig igennem blandt andet bark og brombærbuske vi kan se at de allerede er godt i gang med det de er sat i verden for at pleje skoven herude som lider af at der er rigtig meget brombær det gør at der ikke kommer så mange nye træer siger johanne bastiansen gederne opfører sig ordentligtdet er flere af medarbejderne i teknisk forvaltning i nyborg kommune som har fundet penge til indkøb af gederne ved at donere deres julegave fra sidste år medarbejderne synes at det var tid til at vise noget initiativ og engagement overfor vores politikere om at vi virkelig gerne vil biodiversitet og bæredygtig pleje siger hun og det har byrådet i nyborg lyttet til i december afsatte de kroner til projektet og dermed var der råd til hus hegn og trailer til gederne gederne har brugt weekenden på at falde til i deres nye omgivelser og nu åbnes der op for at folk kan komme forbi vi håber på at gederne bliver taget godt imod og at gederne opfører sig ordentligt og bliver indenfor indhegningen indtil videre går det i hvert fald meget godt siger johanne bastiansen"
"364d24af-6e34-4e29-bf75-a185333f8e44","SDU oplever cybertrusler fra udenlandske hackere",2022-03-07 21:00:11,2022-03-07 21:00:11,"Samfund","Caroline Siegumfeldt","https://www.tv2fyn.dk/artikel/web-hacker-og-cybertrussel-paa-sdu","Odense","hos syddansk universitet sdu er beredskabet klar til kamp i cyberspace sdu oplever en øget aktivitet fra udenlandske aktører der forsøger at hacke sig ind på deres data det fremgår af en intern mail til universitetets studerende og medarbejdere som tv fyn er i besiddelse af center for cybersikkerhed opfordrer på nuværende tidspunkt myndigheder og virksomheder til at styrke cyberberedskabet på baggrund af situationen i ukraine står der skrevet i mailen i mailen sendt på vegne af universitetsdirektøren er det vurderingen at der også sker daglige forsøg på at få adgang til universitets data fra udenlandske hackere her oplever sdu især en øget aktivitet fra disse aktører hvor de scanner sdu s netværk for at identificere svagheder der kan udnyttes sdu it har et aktivt beredskab som i videst muligt omfang forsøger at imødegå eventuelle angreb står der yderligere i mailen hackere lokker med oplysningerpå sdu mistænkes hele fem procent af alle mails der modtages i de studerendes og medarbejdernes mailboks ligeledes at være såkaldte phising mails det er mails hvor hackere prøver at lokke modtageren til at give dem fortrolige og personlige oplysninger universitetet anbefaler derfor i mailen medarbejdere og studerende til selv at tage kampen op og øge sin egen informationssikkerhed på nettet tv fyn har forsøgt at få en kommentar fra syddansk universitet men man har ikke ønsket at stille op danmark i sigtekornetdanmarks cybertrussel er på nuværende tidspunkt fortsat lav men det kan godt ændres med kort varsel lyder seneste risikovurdering ifølge center for cybersikkerhed er det dog ikke forventningen at den nuværende situation i ukraine vil medføre cyberangreb direkte rettet mod danmark men tidligere erfaringer tyder alligevel på at danmark godt kan blive ramt af konflikten i det østeuropæiske naboland på digital vis her vil et cyberangreb rettet mod danmark altså kunne medføre omfattende skadevirkninger på danske it systemer der i sidste ende give store driftsmæssige og økonomiske tab oplyser center for cybersikkerhed på sin hjemmeside firma ramt af russiske hackere ligesom syddansk universitet har også landinspektørfirmaet lifa i odense mærket til aktivitet fra udenlandske hackere for en uges tid siden blev store dele af firmaet lagt ned efter et hackerangreb til tv fortæller direktøren at der er tale om de russiske hackere conti som har afkrævet lifa penge det er supertræls for os og vores kunder vi arbejder hele tiden på at komme på fode igen men vi ved ikke hvornår vi er procent oppe at køre igen siger direktør thomas boding til tv derudover har også storbanken nordea der blandt andet har flere afdelinger rundt på fyn også fornyligt været udsat for cyberangreb det påvirkede her bankens net og mobilbank som gav langsommere svarhastigheder end normalt oplyser nordea til tv sådan et angreb kaldes for et ddos angreb distributed denial of service red det betyder at hackere forsøger at overbelaste servere og hjemmesider så de til sidst bryder sammen"
"4e2e0fb1-858f-40ec-984d-13e03449c7e6","Fynsk reaktion på trussel om gasmangel: - Vi skal væk fra Putins fossile gas",2022-03-07 19:45:09,2022-03-07 19:45:09,"Erhverv","Joachim Næshave, Peter Bergman","https://www.tv2fyn.dk/fyn/fynsk-reaktion-paa-trussel-om-gasmangel-vi-skal-vaek-fra-putins-fossile-gas","Fyn","det kan meget vel være at blodet løb fra hovedet på nogen rundt omkring i det ganske land da statsminister mette frederiksen s søndag sagde at danmark skal være uafhængig af russisk gas så hurtigt som overhovedet muligt sådan var det dog ikke for direktøren for en af europas største producenter af mursten henrik dietrichsen kan nemlig nu notere sig at rettidig omhu også har en heldig side for i efteråret tog teglværket petersminde i stenstrup sammen med fynske nature energy fat på at omstille fra naturgas til fossilfri biogas det var ikke fordi direktøren havde set i glaskuglen at der ville ske en russisk invasion af ukraine som ville få danmark og resten af europa til vende ryggen til den russiske naturgas egernsund wienerberger som ejer blandt andet teglværket petersminde teglværk på assensvej i stenstrup havde set at det ville være rettidig omhu at gå i gang med omstillingen for at gøre noget ved klimatruslen vi kunne se det var en afgørende parameter at vi kunne gå ud med klimavenlige mursten hvor vi reducerede co en kraftigt forklarer henrik dietrichsen administrerende direktør for egernsund wienerbergers aktiviteter i norden og de baltiske lande i dag brændes teglen på petersminde teglværk med procent biogas resten er naturgas dobling af gasprisernemed de seneste ugers udvikling i ukraine er der sket en dobling af gaspriserne og dertil altså en risiko for helt lukkede gashaner således er skiftet til biogas pludselig også blevet et spørgsmål om forsyningssikkerhed det eneste rigtige er at hoppe over og gå væk fra fossilt gas og endnu mere væk fra putins fossile gas siger henrik dietrichsen han forklarer at biogassen hentes via det eksisterende gasnet det vil sige at det er relativt nemt at få adgang til biogassen og det kræver ikke den store investering men det er væsentligt dyrere end almindelig gas forklarer henrik dietrichsen egernsund wienerbergers mål er at nå en fuldstændig co fri produktion i seks fynske virksomheder på listepetersminde teglværk er en af seks fynske virksomheder som risikerer at få lukket for gassen i alt står virksomheder på listen som energistyrelsen har udarbejdet lukkes der for den russiske gas skal den tilbageværende gas nemlig prioriteres til private husstande ifølge prisanalytiker hos dansk energi kristian rune poulsen er der dog stadig et stykke vej til at gassen slipper op min vurdering er at vi ikke står lige overfor at komme til at mangle gas nu men den gas vi til gengæld bruger er ekstremt dyr siger kristian rune poulsen og tilføjer problemerne med gasmangel kan for alvor komme til næste vinter løsningen findesbag biogassen til teglværket i stenstrup står odense selskabet nature energy der med milliarder kroner vil skabe mellem og nye grønne anlæg frem mod og her håber man da også at flere virksomheder vil koble sig på den co neutrale løsning siger ole hvelplund der er administrerende direktør i nature energy det kræver at der bliver bygget rigtig mange biogasanlæg og det betyder at i tyskland og i frankrig og i resten af europa skal man tage den model vi har brugt i danmark til at skifte den sorte gas ud med grøn gas og vi er parate til at bygge de anlæg og lave det lokale samarbejde der skal til for at gøre det siger ole hvelplund ifølge ole hvelplund vil det hvis de økonomiske rammer er i orden tage mellem og år før at al produktion baseret på gas kan være gået over til biogas"
"70dd66d1-9355-49d8-ac83-a5fe75910a60","Gasprisen stiger 80 procent: Her er tre alternativer til russisk gas",2022-03-07 18:24:11,2022-03-07 18:24:11,"Forbrug","Frederikke Lysbjerg Sørensen","https://www.tv2fyn.dk/fyn/gasprisen-stiger-80-procent-her-er-tre-alternativer-til-russisk-gas","Fyn","energimarkedet er betydeligt påvirket af krigen i ukraine på et pressemøde søndag aften fortalte statsminister mette frederiksen s at danmark skal udfase importen af naturgas fra rusland prisen på gas i europa steg med procent mandag morgen der findes dog flere alternativer til den russiske naturgas fagekspert i energirenovering og huseftersyn i bolius henrik bisp giver tre eksempler fjernvarmehenrik bisp nævner først og fremmest fjernvarme som det bedste alternativ til naturgas fjernvarme er varmt vand fra et kraftværk der bliver distribueret til boliger gennem et rørsystem i jorden når vandet har afgivet varmen kommer det retur til kraftværket og varmes op igen fjernvarme tilbydes kun i byerne men ikke i alle bydele fjernvarme er energieffektivt og belaster ikke miljøet på samme måde som andre opvarmningskilder fjernvarme det bedste alternativ til naturgas hvis det er muligt hvis det tilbydes i den by eller det område man bor i siger henrik bisp ifølge henrik bisp bør man undersøge priserne på fjernvarme inden man vælger den løsning fordi der er et stort spænd afhængigt af hvilket fjernvarmeselskab man har der er ofte tilslutningspligt i områder med fjernvarme hvormed forbrugere ikke kan vælge andre opvarmningskilder der er stadig nogle fjernvarmeselskaber der bruger gas som opvarmningskilde og de er også hårdt ramt af gaspriserne hvilket medfører prisstigninger hos forbrugeren siger fageksperten varmepumpehenrik bisp peger på varmepumpen som alternativ såfremt fjernvarme ikke er en mulighed en varmepumpe er et varmeanlæg der udnytter varmen i jorden eller luften til opvarmning af boligen en varmepumpe udgør et bæredygtigt og økonomisk alternativ til fjernvarme ifølge fageksperten er der mange penge at spare i længden hvis man udskrifter sit gasfyr med en varmepumpe hvis man oplever at skulle bruge kroner eller mere på at opvarme ens bolig med naturgas årligt kan man se det beløb som en del af udbetalingen til en varmepumpe hvor man fremadrettet på én sæson potentielt kan spare beløbet siger henrik bisp der findes tre forskellige typer varmepumper det billigste er luft til luft varmepumpe som koster mellem kroner men afgiver kun varme til et mindre areal og ikke til vand fra vandhanen en varmepumpe kræver nærmest ingen vedligeholdelse udover et servicetjek årligt pillefyrhenrik bisp nævner desuden pillefyret men anbefaler ikke opvarmningskilden frem for de ovenstående et pillefyr er et anlæg der opvarmer ens bolig og vandet ved brug af træpiller et pillefyr kan kobles til det vandbårne system ifølge fageksperten kan man potentielt blive fristet af prisen for et træpillefyr sammenlignet med prisen på en varmepumpe men man skal forvente at der ligger en del arbejde i vedligeholdelse og rensning af pillefyret i forhold til den grønne omstilling er et pillefyr ikke den bedste løsning siger henrik bisp ved at afbrænde træpiller bliver co der er lagret i træet sluppet fri det er bedst at skære ned på afbrænding af træ i energiforbrug"
"652dc24c-ac2d-4ac4-8a3b-8c4bcf2dae97","Fynboer vil hjælpe Ukraine: 29-årige Ida vil i Hjemmeværnet",2022-03-07 17:41:33,2022-03-07 17:41:33,"Samfund","Caroline Siegumfeldt","https://www.tv2fyn.dk/odense/fynboer-vil-hjaelpe-ukraine-29-aarige-ida-vil-i-hjemmevaernet","Odense","ida lehm madsen har altid haft lyst til at blive en del af forsvaret da hun oplevede ruslands invasion af ukraine var den årige fynbo ikke længere i tvivl hun vil være hjemmeværnskvinde nu har jeg haft lyst til det så længe så nu kan jeg ikke vente længere siger ida lehm madsen fra fraugde den årige fynbo er netop nyuddannet marinebiolog men da krigen udbrød i februar sendte hun med det samme en ansøgning til hjemmeværnet afsted jeg er ret inspireret af ukrainerne og deres civile forsvar det er prisværdigt at se og jeg synes at danmark skal have samme engagement i tilfælde af at vi skulle blive udsat for en invasion siger ida lehm madsen ida lehm madsen tog også på egen hånd til polen for at levere nødhjælp til ukrainske flygtninge her så hun krigen i det østeuropæiske naboland på helt tæt hold jeg har mange bekendte i ukraine og jeg kunne mærke at jeg personligt er meget involveret i den krise der foregår lige nu uddyber hun camouflage grøn hitterkrigen i ukraine har øget interessen for at være en del af hjemmeværnet siden der kom krig i europa har hjemmeværnet oplevet stigende antal ansøgere chefen for hjemmeværnsdistrikt fyn fortæller at søgningen til det fynske distrikt er op til seks gange højere end den plejer at være siden krigen brød ud behovet for at hjælpe eller gøre en forskel er en af forklaringerne mener den fynske hjemmeværnschef nogen vælger at samle tøj ind nogen vælger at tage busser ned til grænsen og andre tager flygtninge ind i sit hjem fortæller ulrik arensbach der er chef for hjemmeværnsdistrikt fyn her er der nogen der vælger at sige at jeg stiller op for danmark man føler måske at der er meget uro med situationen i ukraine lige nu siger han naturligt at hjælpesiden barnsben har det været naturligt for ida lehm madsen at hjælpe andre mennesker hun er vokset op med sin far som er politibetjent og hendes mor som sygeplejerske det er ikke et valg jeg tager jeg føler mig faktisk til en vis grad forpligtet til det siger hun og fortsætter for mig er det vigtigt at føle at jeg giver et bidrag til det danske forsvar det falder mig som en naturlig ting at skulle være ved frontlinjen hvis der skulle ske noget med danmark søndag var hun til samtale hos den lokale underafdeling for at blive vurderet om hun er egnet til at blive en del af hjemmeværnet hun håber på at kunne blive en del af hærhjemmeværnet og dermed en del af den aktive kampstyrke fortæller hun jeg tror at det er vigtigt man føler sig klar til det man kan ikke vælge det til hvis det først sker krig red så man skal ligesom have valgt det til inden og det er det som jeg gør nu"
